"","fragment.ID.full","Intercept","umol.L.sec","Temp.C"
"71","BLANK3_D_36_O2",138.458534508279,-0.00340464305971968,35.6966530612245
"72","BLANK4_D_36_O2",140.305108621647,-0.00333181005242062,35.6969795918367
"73","PA12_D_36_O2",115.094638538462,-0.0325046923076923,35.6794897959184
"74","PA13_D_36_O2",103.446683793103,-0.0311547290640394,35.7748979591837
"75","PA14_D_36_O2",124.415674458128,-0.0226025369458129,35.5914693877551
"76","PA16_D_36_O2",90.2055042307692,-0.0248226923076923,35.5802857142857
"77","PA2_D_36_O2",121.876455630631,-0.0166177927927928,35.6061836734694
"78","PA3_D_36_O2",130.996767692308,-0.0231338461538463,35.6923673469388
"79","PA4_D_36_O2",107.012567521368,-0.0192256410256411,35.8949795918367
"80","PA8_D_36_O2",127.075018162393,-0.025114010989011,35.8235714285714
"81","BLANK3_D_37_O2",126.931743555094,-0.00291633110843639,37.0555466666667
"82","BLANK4_D_37_O2",128.190088065437,-0.00285701581027674,37.015
"83","PA12_D_37_O2",113.165446494602,-0.0269539170040486,36.8993026315789
"84","PA13_D_37_O2",110.678486061368,-0.022609300804829,37.0021710526316
"85","PA14_D_37_O2",123.234232279243,-0.017504956778641,36.7651466666667
"86","PA16_D_37_O2",111.746679434293,-0.0223645201882044,36.8277466666667
"87","PA2_D_37_O2",142.032207161615,-0.0200520024072656,36.8067333333333
"88","PA3_D_37_O2",125.337155118084,-0.0175103137651822,37.0553066666667
"89","PA4_D_37_O2",109.57596926546,-0.0161729457013574,37.0309333333333
"90","PA8_D_37_O2",125.643369939024,-0.0200760365853659,37.0781578947368
"91","BLANK1_D_20_O2",220.355291376811,-0.000170691699604669,20.1916078431373
"92","BLANK2_D_20_O2",226.490820796221,0.000330890688259185,20.2591960784314
"93","PA1_D_20_O2",207.918128536585,-0.0116245966228893,20.0526470588235
"94","PA10_D_20_O2",211.206542034139,-0.0119351114272166,20.104568627451
"95","PA11_D_20_O2",217.394223745645,-0.004377055749129,19.9206666666667
"96","PA17_D_20_O2",190.309781758902,-0.010401879021879,20.0353725490196
"97","PA18_D_20_O2",203.058843635779,-0.0128733655083654,20.1597254901961
"98","PA5_D_20_O2",217.963833309626,-0.0147275723091514,20.0758235294118
"99","PA7_D_20_O2",209.466366129032,-0.0154629032258064,20.1790784313725
"100","PA9_D_20_O2",205.083259047079,-0.0131956000324123,20.0512549019608
"101","BLANK1_D_24_O2",207.149167823738,-0.000398431704563804,23.949
"102","BLANK2_D_24_O2",213.788608183673,-0.000180836734693834,23.9294716981132
"103","PA1_D_24_O2",194.373262413127,-0.0137839060489061,23.9430943396226
"104","PA10_D_24_O2",165.722480524194,-0.0170539112903227,24.1130925925926
"105","PA11_D_24_O2",201.858143219571,-0.00634678344910899,24.028037037037
"106","PA17_D_24_O2",178.524506578947,-0.0127363086770981,24.0568148148148
"107","PA18_D_24_O2",155.087956280788,-0.0169488916256158,24.0588679245283
"108","PA5_D_24_O2",187.036460932918,-0.0159873258797653,23.9936851851852
"109","PA7_D_24_O2",186.266173785688,-0.0178904338153503,24.0373962264151
"110","PA9_D_24_O2",189.867486521739,-0.0171185291396854,24.1616851851852
"111","BLANK1_D_28_O2",191.352745210084,-0.000738679471788727,27.9003076923077
"112","BLANK2_D_28_O2",195.848381712535,-0.000494455365402344,27.8890188679245
"113","PA1_D_28_O2",180.440880675422,-0.0169372420262665,27.7825384615385
"114","PA10_D_28_O2",160.401581008772,-0.019873451417004,27.9576923076923
"115","PA11_D_28_O2",185.739761273029,-0.00811917094533374,27.7811923076923
"116","PA17_D_28_O2",158.856182603443,-0.0144474781032921,27.8337884615385
"117","PA18_D_28_O2",160.881462786116,-0.021752373358349,27.9700192307692
"118","PA5_D_28_O2",182.224895808666,-0.018546731016731,27.8456923076923
"119","PA7_D_28_O2",172.740363548387,-0.0218796774193548,27.9338846153846
"120","PA9_D_28_O2",171.539400927419,-0.0209460887096775,27.9811346153846
"121","BLANK5_D_20_O2",188.237254865047,-0.000543663967611249,20.12928
"122","BLANK6_D_20_O2",212.572431736695,-0.000154985994397817,20.15274
"123","PA21_D_20_O2",221.502420580596,-0.0165538120702825,20.15478
"124","PA22_D_20_O2",207.157689751407,-0.0119227720450282,20.16532
"125","PA26_D_20_O2",217.875021682468,-0.0125016813872458,20.19396
"126","PA27_D_20_O2",204.520622068376,-0.0100617264957265,20.16884
"127","PA30_D_20_O2",209.318049779112,-0.0149556614645858,20.2204
"128","PA33_D_20_O2",192.466135763547,-0.0137564532019704,20.13592
"129","PA34_D_20_O2",203.430688280612,-0.00943572959183668,20.04792
"130","PA36_D_20_O2",196.585122891363,-0.0120776821862349,20.28738
"131","BLANK5_D_24_O2",182.427475785071,-0.000865617760617749,24.2130816326531
"132","BLANK6_D_24_O2",204.068111560346,-0.000309722070248496,24.1214081632653
"133","PA21_D_24_O2",194.292146477832,-0.0194548522167487,24.2985510204082
