"","individual.ID","temp.Cat","site","Temp.C","umol.cm2.hr","rate.type","light_dark","fragment.ID","site.block","recovery.block","site.letter"
"1262","PA51",28,"B",28.13422867,1.126895397,"GP","light","PA51_L",3,2,"A"
"1263","PA51",30,"B",29.98783439,1.228971688,"GP","light","PA51_L",3,2,"A"
"1264","PA51",31,"B",31.03937966,1.249524369,"GP","light","PA51_L",3,2,"A"
"1265","PA51",32,"B",31.93020982,1.207568828,"GP","light","PA51_L",3,2,"A"
"1266","PA51",35,"B",34.82227267,1.009468991,"GP","light","PA51_L",3,2,"A"
"1267","PA51",36,"B",35.75160417,0.414794856,"GP","light","PA51_L",3,2,"A"
"1268","PA51",37,"B",36.72904632,0.605811054,"GP","light","PA51_L",3,2,"A"
"1269","PA52",20,"B",20.1765557,1.056465311,"GP","light","PA52_L",3,2,"A"
"1270","PA52",24,"B",24.27730782,1.421657439,"GP","light","PA52_L",3,2,"A"
"1271","PA52",28,"B",28.28984893,1.835111946,"GP","light","PA52_L",3,2,"A"
"1272","PA52",30,"B",30.14641883,2.034006298,"GP","light","PA52_L",3,2,"A"
"1273","PA52",31,"B",31.2342647,2.082229316,"GP","light","PA52_L",3,2,"A"
"1274","PA52",32,"B",32.16908785,1.842511789,"GP","light","PA52_L",3,2,"A"
"1275","PA52",35,"B",35.04789681,1.44962494,"GP","light","PA52_L",3,2,"A"
"1276","PA52",36,"B",36.19628571,0.545618561,"GP","light","PA52_L",3,2,"A"
"1277","PA52",37,"B",36.94108577,0.964883975,"GP","light","PA52_L",3,2,"A"
"1278","PA53",20,"B",20.33199092,0.969747249,"GP","light","PA53_L",3,1,"A"
"1279","PA53",24,"B",24.39723647,1.312288661,"GP","light","PA53_L",3,1,"A"
"1280","PA53",28,"B",28.40623311,1.683158606,"GP","light","PA53_L",3,1,"A"
"1281","PA53",30,"B",30.17699505,1.796020729,"GP","light","PA53_L",3,1,"A"
"1282","PA53",31,"B",31.09072642,1.806158424,"GP","light","PA53_L",3,1,"A"
"1283","PA53",32,"B",32.00122093,1.718035805,"GP","light","PA53_L",3,1,"A"
"1284","PA53",35,"B",34.92551955,1.363265587,"GP","light","PA53_L",3,1,"A"
"1285","PA53",36,"B",35.95912245,0.59628031,"GP","light","PA53_L",3,1,"A"
"1286","PA53",37,"B",36.77043049,0.908945661,"GP","light","PA53_L",3,1,"A"
"1287","PA54",20,"B",20.22701843,0.918654537,"GP","light","PA54_L",3,2,"A"
"1288","PA54",24,"B",24.33702934,1.425863823,"GP","light","PA54_L",3,2,"A"
"1289","PA54",28,"B",28.35688359,1.720338563,"GP","light","PA54_L",3,2,"A"
"1290","PA54",30,"B",30.13328181,1.837787604,"GP","light","PA54_L",3,2,"A"
"1291","PA54",31,"B",31.22893032,1.824841908,"GP","light","PA54_L",3,2,"A"
"1292","PA54",32,"B",32.15166653,1.680975698,"GP","light","PA54_L",3,2,"A"
"1293","PA54",35,"B",35.05106116,1.348169825,"GP","light","PA54_L",3,2,"A"
"1294","PA54",36,"B",36.06967347,0.569218251,"GP","light","PA54_L",3,2,"A"
"1295","PA54",37,"B",36.93927179,0.876982601,"GP","light","PA54_L",3,2,"A"
"1296","PA7",20,"A",20.08623174,0.913453686,"GP","light","PA7_L",1,1,"F"
"1297","PA7",24,"A",24.07897881,1.352686352,"GP","light","PA7_L",1,1,"F"
"1298","PA7",28,"A",28.0068958,1.557610632,"GP","light","PA7_L",1,1,"F"
"1299","PA7",30,"A",29.9944002,1.536795479,"GP","light","PA7_L",1,1,"F"
"1300","PA7",31,"A",30.92210512,1.607004945,"GP","light","PA7_L",1,1,"F"
"1301","PA7",32,"A",31.89640294,1.409216956,"GP","light","PA7_L",1,1,"F"
"1302","PA7",35,"A",34.90309866,1.491046841,"GP","light","PA7_L",1,1,"F"
"1303","PA7",37,"A",36.86408065,0.211192039,"GP","light","PA7_L",1,1,"F"
"1304","PA8",20,"A",20.21508804,1.22349741,"GP","light","PA8_L",1,2,"F"
"1305","PA8",24,"A",24.02793657,1.664142879,"GP","light","PA8_L",1,2,"F"
"1306","PA8",28,"A",28.0090698,1.897938744,"GP","light","PA8_L",1,2,"F"
"1307","PA8",30,"A",30.0715444,2.118270592,"GP","light","PA8_L",1,2,"F"
"1308","PA8",31,"A",31.06633451,2.116466128,"GP","light","PA8_L",1,2,"F"
"1309","PA8",32,"A",32.09848843,1.656054859,"GP","light","PA8_L",1,2,"F"
"1310","PA8",35,"A",34.9552551,1.293872616,"GP","light","PA8_L",1,2,"F"
"1311","PA8",36,"A",35.82357143,0.668336145,"GP","light","PA8_L",1,2,"F"
"1312","PA8",37,"A",36.90313158,0.729101364,"GP","light","PA8_L",1,2,"F"
"1313","PA9",20,"A",20.07725462,0.81302261,"GP","light","PA9_L",1,1,"F"
"1314","PA9",24,"A",24.1513075,1.089608931,"GP","light","PA9_L",1,1,"F"
"1315","PA9",28,"A",28.03319812,1.228049317,"GP","light","PA9_L",1,1,"F"
"1316","PA9",30,"A",30.01257718,1.319985308,"GP","light","PA9_L",1,1,"F"
"1317","PA9",31,"A",30.96961523,1.256233313,"GP","light","PA9_L",1,1,"F"
"1318","PA9",32,"A",31.85827451,1.167351955,"GP","light","PA9_L",1,1,"F"
"1319","PA9",35,"A",34.84161195,1.028554349,"GP","light","PA9_L",1,1,"F"
"1320","PA9",37,"A",36.88604839,0.013066449,"GP","light","PA9_L",1,1,"F"
"1321","PA1",20,"A",20.17070115,0.103469672,"C","light","PA1_C",1,1,"F"
"1322","PA10",20,"B",20.37197126,0.089403897,"C","light","PA10_C",1,1,"E"
"1323","PA11",20,"B",20.09817816,0.068391569,"C","light","PA11_C",1,1,"E"
"1324","PA17",20,"B",20.06635632,0.07609034,"C","light","PA17_C",1,1,"E"
"1325","PA18",20,"B",20.02918966,0.051276512,"C","light","PA18_C",1,1,"E"
"1326","PA5",20,"A",19.89886286,0.001277602,"C","light","PA5_C",1,1,"F"
"1327","PA7",20,"A",19.99338506,0,"C","light","PA7_C",1,1,"F"
"1328","PA9",20,"A",20.10325434,0.064002876,"C","light","PA9_C",1,1,"F"
"1329","PA1",24,"A",24.10565497,0.126331995,"C","light","PA1_C",1,1,"F"
"1330","PA10",24,"B",24.21588304,0,"C","light","PA10_C",1,1,"E"
"1331","PA11",24,"B",24.15376608,0.168050931,"C","light","PA11_C",1,1,"E"
"1332","PA17",24,"B",24.21316959,0.134569915,"C","light","PA17_C",1,1,"E"
"1333","PA18",24,"B",24.07412281,0.136342991,"C","light","PA18_C",1,1,"E"
"1334","PA5",24,"A",24.01360819,0.13642489,"C","light","PA5_C",1,1,"F"
"1335","PA7",24,"A",24.1205614,0.140356428,"C","light","PA7_C",1,1,"F"
"1336","PA9",24,"A",24.14092982,0.148460867,"C","light","PA9_C",1,1,"F"
"1337","PA1",28,"A",28.06407558,0.162492072,"C","light","PA1_C",1,1,"F"
"1338","PA10",28,"B",28.19164912,0.184176098,"C","light","PA10_C",1,1,"E"
"1339","PA11",28,"B",28.12794186,0.209055578,"C","light","PA11_C",1,1,"E"
"1340","PA17",28,"B",28.13406977,0.218900725,"C","light","PA17_C",1,1,"E"
"1341","PA18",28,"B",27.95438372,0.181962957,"C","light","PA18_C",1,1,"E"
"1342","PA5",28,"A",27.92143275,0.149447457,"C","light","PA5_C",1,1,"F"
"1343","PA7",28,"A",28.07990698,0.214474814,"C","light","PA7_C",1,1,"F"
"1344","PA9",28,"A",28.08526163,0.178356853,"C","light","PA9_C",1,1,"F"
"1345","PA1",30,"A",29.95663584,0.184738542,"C","light","PA1_C",1,1,"F"
"1346","PA10",30,"B",30.03583815,0.226324934,"C","light","PA10_C",1,1,"E"
"1347","PA11",30,"B",30.02431214,0.248334375,"C","light","PA11_C",1,1,"E"
"1348","PA17",30,"B",30.13262428,0.239832382,"C","light","PA17_C",1,1,"E"
"1349","PA18",30,"B",29.85708671,0.169745193,"C","light","PA18_C",1,1,"E"
"1350","PA5",30,"A",29.94267052,0.16026898,"C","light","PA5_C",1,1,"F"
"1351","PA7",30,"A",30.10497688,0.132823553,"C","light","PA7_C",1,1,"F"
"1352","PA9",30,"A",30.09991908,0.228264888,"C","light","PA9_C",1,1,"F"
"1353","PA1",31,"A",31.00836047,0.19301192,"C","light","PA1_C",1,1,"F"
"1354","PA10",31,"B",31.10415698,0.224190899,"C","light","PA10_C",1,1,"E"
"1355","PA11",31,"B",31.08597093,0.236342029,"C","light","PA11_C",1,1,"E"
"1356","PA17",31,"B",31.07215116,0.239064893,"C","light","PA17_C",1,1,"E"
"1357","PA18",31,"B",30.86296512,0.204536755,"C","light","PA18_C",1,1,"E"
"1358","PA5",31,"A",30.84476163,0.155229467,"C","light","PA5_C",1,1,"F"
"1359","PA7",31,"A",31.01393023,0.139170104,"C","light","PA7_C",1,1,"F"
"1360","PA9",31,"A",31.03061047,0.196269378,"C","light","PA9_C",1,1,"F"
"1361","PA1",32,"A",31.97011765,0.150124078,"C","light","PA1_C",1,1,"F"
"1362","PA10",32,"B",32.07291228,0.188607328,"C","light","PA10_C",1,1,"E"
"1363","PA11",32,"B",32.02361176,0.190444502,"C","light","PA11_C",1,1,"E"
"1364","PA17",32,"B",32.00575882,0.188015929,"C","light","PA17_C",1,1,"E"
"1365","PA18",32,"B",31.8937,0.37933968,"C","light","PA18_C",1,1,"E"
"1366","PA5",32,"A",31.81361765,0.241579045,"C","light","PA5_C",1,1,"F"
"1367","PA7",32,"A",31.97315882,0.175038264,"C","light","PA7_C",1,1,"F"
"1368","PA9",32,"A",31.99447059,0.170145014,"C","light","PA9_C",1,1,"F"
"1369","PA1",35,"A",34.82716185,0.243253082,"C","light","PA1_C",1,1,"F"
"1370","PA10",35,"B",34.90176023,0.069106839,"C","light","PA10_C",1,1,"E"
"1371","PA11",35,"B",34.94622093,0.102052927,"C","light","PA11_C",1,1,"E"
"1372","PA17",35,"B",34.91821512,0.041543839,"C","light","PA17_C",1,1,"E"
"1373","PA18",35,"B",34.63614535,0.024335375,"C","light","PA18_C",1,1,"E"
"1374","PA5",35,"A",34.71423256,0.218039754,"C","light","PA5_C",1,1,"F"
"1375","PA7",35,"A",34.94131977,0.040356781,"C","light","PA7_C",1,1,"F"
"1376","PA9",35,"A",34.94620349,0.089232483,"C","light","PA9_C",1,1,"F"
"1377","PA1",37,"A",36.82893548,0.124230554,"C","light","PA1_C",1,1,"F"
"1378","PA10",37,"B",36.88873514,0.087376802,"C","light","PA10_C",1,1,"E"
"1379","PA11",37,"B",36.88953226,0.010560184,"C","light","PA11_C",1,1,"E"
"1380","PA17",37,"B",36.8237043,0,"C","light","PA17_C",1,1,"E"
"1381","PA18",37,"B",36.59640541,0.008514719,"C","light","PA18_C",1,1,"E"
"1382","PA5",37,"A",36.66251075,0.06615871,"C","light","PA5_C",1,1,"F"
"1383","PA7",37,"A",36.86408065,0.021133448,"C","light","PA7_C",1,1,"F"
"1384","PA9",37,"A",36.88604839,0.215387239,"C","light","PA9_C",1,1,"F"
"1385","PA12",20,"B",20.37640116,0.105163235,"C","light","PA12_C",1,2,"E"
"1386","PA13",20,"B",20.17709302,0.110287307,"C","light","PA13_C",1,2,"E"
"1387","PA14",20,"B",20.3564593,0.170248372,"C","light","PA14_C",1,2,"E"
"1388","PA16",20,"B",20.30690116,0.110015547,"C","light","PA16_C",1,2,"E"
"1389","PA2",20,"A",20.44495349,0.198489129,"C","light","PA2_C",1,2,"F"
"1390","PA3",20,"A",20.28545349,0.120384373,"C","light","PA3_C",1,2,"F"
"1391","PA4",20,"A",20.46962209,0.118112727,"C","light","PA4_C",1,2,"F"
"1392","PA8",20,"A",20.29160465,0.104356418,"C","light","PA8_C",1,2,"F"
"1393","PA12",24,"B",24.35952632,0.179981147,"C","light","PA12_C",1,2,"E"
"1394","PA13",24,"B",24.11290643,0.200808285,"C","light","PA13_C",1,2,"E"
"1395","PA14",24,"B",24.41336842,0.234785452,"C","light","PA14_C",1,2,"E"
"1396","PA16",24,"B",24.35099415,0.229495195,"C","light","PA16_C",1,2,"E"
"1397","PA2",24,"A",24.39584211,0.235555044,"C","light","PA2_C",1,2,"F"
"1398","PA3",24,"A",24.19207018,0.199422089,"C","light","PA3_C",1,2,"F"
"1399","PA4",24,"A",24.39893567,0.180030595,"C","light","PA4_C",1,2,"F"
"1400","PA8",24,"A",24.12948538,0.168711669,"C","light","PA8_C",1,2,"F"
"1401","PA12",28,"B",28.08178857,0.231947627,"C","light","PA12_C",1,2,"E"
"1402","PA13",28,"B",27.96366286,0.214575966,"C","light","PA13_C",1,2,"E"
"1403","PA14",28,"B",28.12176571,0.271862838,"C","light","PA14_C",1,2,"E"
"1404","PA16",28,"B",28.11358286,0.236995153,"C","light","PA16_C",1,2,"E"
"1405","PA2",28,"A",28.14292571,0.143247404,"C","light","PA2_C",1,2,"F"
"1406","PA3",28,"A",27.96770857,0.235597658,"C","light","PA3_C",1,2,"F"
"1407","PA4",28,"A",28.17039429,0.201720321,"C","light","PA4_C",1,2,"F"
"1408","PA8",28,"A",27.92330286,0.179150041,"C","light","PA8_C",1,2,"F"
"1409","PA12",30,"B",30.16444767,0.27657153,"C","light","PA12_C",1,2,"E"
"1410","PA13",30,"B",30.11423256,0.249284176,"C","light","PA13_C",1,2,"E"
"1411","PA14",30,"B",30.11465116,0.273179634,"C","light","PA14_C",1,2,"E"
"1412","PA16",30,"B",29.93415698,0.240570878,"C","light","PA16_C",1,2,"E"
"1413","PA2",30,"A",30.00480814,0.168225783,"C","light","PA2_C",1,2,"F"
"1414","PA3",30,"A",29.88919186,0.266348427,"C","light","PA3_C",1,2,"F"
"1415","PA4",30,"A",30.10363953,0.233798462,"C","light","PA4_C",1,2,"F"
"1416","PA8",30,"A",30.03528488,0.232041462,"C","light","PA8_C",1,2,"F"
"1417","PA12",31,"B",31.15991765,0.268325751,"C","light","PA12_C",1,2,"E"
"1418","PA13",31,"B",31.09398824,0.259822481,"C","light","PA13_C",1,2,"E"
"1419","PA14",31,"B",31.06541176,0.264687219,"C","light","PA14_C",1,2,"E"
"1420","PA16",31,"B",30.89661765,0.255680178,"C","light","PA16_C",1,2,"E"
"1421","PA2",31,"A",30.95234706,0.22948187,"C","light","PA2_C",1,2,"F"
"1422","PA3",31,"A",30.86668235,0.259797405,"C","light","PA3_C",1,2,"F"
"1423","PA4",31,"A",31.16964706,0.224814811,"C","light","PA4_C",1,2,"F"
"1424","PA8",31,"A",31.10815882,0.201781056,"C","light","PA8_C",1,2,"F"
"1425","PA12",32,"B",32.02412791,0.253979877,"C","light","PA12_C",1,2,"E"
"1426","PA13",32,"B",32.12996512,0.232202914,"C","light","PA13_C",1,2,"E"
"1427","PA14",32,"B",31.99684884,0.239419365,"C","light","PA14_C",1,2,"E"
"1428","PA16",32,"B",31.79372674,0.204633366,"C","light","PA16_C",1,2,"E"
"1429","PA2",32,"A",31.88818023,0.233501394,"C","light","PA2_C",1,2,"F"
"1430","PA3",32,"A",31.83513953,0.240666289,"C","light","PA3_C",1,2,"F"
"1431","PA4",32,"A",32.16505233,0.180023609,"C","light","PA4_C",1,2,"F"
"1432","PA8",32,"A",32.13693605,0.149931494,"C","light","PA8_C",1,2,"F"
"1433","PA12",35,"B",34.73368,0.119655823,"C","light","PA12_C",1,2,"E"
"1434","PA13",35,"B",34.9698,0.10573965,"C","light","PA13_C",1,2,"E"
"1435","PA14",35,"B",34.71679429,0.072273456,"C","light","PA14_C",1,2,"E"
"1436","PA16",35,"B",34.54808824,0.216841925,"C","light","PA16_C",1,2,"E"
"1437","PA2",35,"A",34.49654286,0.105465148,"C","light","PA2_C",1,2,"F"
"1438","PA3",35,"A",34.50155882,0.078902294,"C","light","PA3_C",1,2,"F"
"1439","PA4",35,"A",34.78784,0.091704936,"C","light","PA4_C",1,2,"F"
"1440","PA8",35,"A",34.76042857,0.054149352,"C","light","PA8_C",1,2,"F"
"1441","PA12",37,"B",36.73925731,0.049644854,"C","light","PA12_C",1,2,"E"
"1442","PA13",37,"B",36.95614118,0.096069116,"C","light","PA13_C",1,2,"E"
"1443","PA14",37,"B",36.76209942,0.089864801,"C","light","PA14_C",1,2,"E"
"1444","PA16",37,"B",36.46969591,0,"C","light","PA16_C",1,2,"E"
"1445","PA2",37,"A",36.64124561,0.418854252,"C","light","PA2_C",1,2,"F"
"1446","PA3",37,"A",36.71739181,0,"C","light","PA3_C",1,2,"F"
"1447","PA4",37,"A",36.83285965,0.057625038,"C","light","PA4_C",1,2,"F"
"1448","PA8",37,"A",36.72810526,0.042557799,"C","light","PA8_C",1,2,"F"
"1449","PA21",20,"B",20.01060355,0.130087185,"C","light","PA21_C",2,1,"D"
"1450","PA22",20,"B",20.1606568,0.085400479,"C","light","PA22_C",2,1,"D"
"1451","PA26",20,"B",20.11688757,0.010495315,"C","light","PA26_C",2,1,"D"
"1452","PA27",20,"B",20.23849704,0.066005036,"C","light","PA27_C",2,1,"D"
"1453","PA30",20,"A",20.15109467,0.06705491,"C","light","PA30_C",2,1,"C"
"1454","PA33",20,"A",20.28082249,0.046712508,"C","light","PA33_C",2,1,"C"
"1455","PA34",20,"A",20.1943787,0.083132063,"C","light","PA34_C",2,1,"C"
"1456","PA36",20,"A",20.15778107,0.028078263,"C","light","PA36_C",2,1,"C"
"1457","PA21",24,"B",24.20622485,0.215873522,"C","light","PA21_C",2,1,"D"
"1458","PA22",24,"B",24.32446746,0.119842748,"C","light","PA22_C",2,1,"D"
"1459","PA26",24,"B",24.34666272,0.112766431,"C","light","PA26_C",2,1,"D"
"1460","PA27",24,"B",24.39995266,0.242355705,"C","light","PA27_C",2,1,"D"
"1461","PA30",24,"A",24.27781657,0.189388225,"C","light","PA30_C",2,1,"C"
"1462","PA33",24,"A",24.47011834,0.134753644,"C","light","PA33_C",2,1,"C"
"1463","PA34",24,"A",24.39309467,0.261515021,"C","light","PA34_C",2,1,"C"
"1464","PA36",24,"A",24.36698817,0.157072263,"C","light","PA36_C",2,1,"C"
"1465","PA21",28,"B",28.06895266,0.228098499,"C","light","PA21_C",2,1,"D"
"1466","PA22",28,"B",28.25459172,0.154726127,"C","light","PA22_C",2,1,"D"
"1467","PA26",28,"B",28.20326627,0.137588027,"C","light","PA26_C",2,1,"D"
"1468","PA27",28,"B",28.16575148,0.270540264,"C","light","PA27_C",2,1,"D"
"1469","PA30",28,"A",28.10066272,0.258006273,"C","light","PA30_C",2,1,"C"
"1470","PA33",28,"A",28.30527811,0.15067468,"C","light","PA33_C",2,1,"C"
"1471","PA34",28,"A",28.22815976,0.284629926,"C","light","PA34_C",2,1,"C"
"1472","PA36",28,"A",28.20182249,0.167085279,"C","light","PA36_C",2,1,"C"
"1473","PA21",30,"B",30.00055621,0.324712013,"C","light","PA21_C",2,1,"D"
"1474","PA22",30,"B",30.09689941,0.173915731,"C","light","PA22_C",2,1,"D"
"1475","PA26",30,"B",30.04694675,0.162689704,"C","light","PA26_C",2,1,"D"
"1476","PA27",30,"B",30.15560355,0.373084837,"C","light","PA27_C",2,1,"D"
"1477","PA30",30,"A",29.98812426,0.331483612,"C","light","PA30_C",2,1,"C"
"1478","PA33",30,"A",30.1492426,0.205398728,"C","light","PA33_C",2,1,"C"
"1479","PA34",30,"A",30.14354438,0.504046783,"C","light","PA34_C",2,1,"C"
"1480","PA36",30,"A",30.08839645,0.295689364,"C","light","PA36_C",2,1,"C"
"1481","PA21",31,"B",30.85140476,0.257748521,"C","light","PA21_C",2,1,"D"
"1482","PA22",31,"B",31.06945833,0.17880053,"C","light","PA22_C",2,1,"D"
"1483","PA26",31,"B",31.01660119,0.159395541,"C","light","PA26_C",2,1,"D"
"1484","PA27",31,"B",31.06725,0.371420812,"C","light","PA27_C",2,1,"D"
"1485","PA30",31,"A",30.8965,0.295313026,"C","light","PA30_C",2,1,"C"
"1486","PA33",31,"A",31.12667262,0.180079487,"C","light","PA33_C",2,1,"C"
"1487","PA34",31,"A",31.06683333,0.31399256,"C","light","PA34_C",2,1,"C"
"1488","PA36",31,"A",31.05243452,0.194302485,"C","light","PA36_C",2,1,"C"
"1489","PA21",32,"B",31.84172781,0.212913276,"C","light","PA21_C",2,1,"D"
"1490","PA22",32,"B",32.02459524,0.164370169,"C","light","PA22_C",2,1,"D"
"1491","PA26",32,"B",32.00301786,0.283925073,"C","light","PA26_C",2,1,"D"
"1492","PA27",32,"B",32.0236568,0.230712387,"C","light","PA27_C",2,1,"D"
"1493","PA30",32,"A",31.92153571,0.243727161,"C","light","PA30_C",2,1,"C"
"1494","PA33",32,"A",32.06908929,0.158557947,"C","light","PA33_C",2,1,"C"
"1495","PA34",32,"A",32.01029586,0.296447173,"C","light","PA34_C",2,1,"C"
"1496","PA36",32,"A",31.99142262,0.174628461,"C","light","PA36_C",2,1,"C"
"1497","PA21",35,"B",34.77886391,0.076079499,"C","light","PA21_C",2,1,"D"
"1498","PA22",35,"B",34.99009467,0.02357922,"C","light","PA22_C",2,1,"D"
"1499","PA26",35,"B",34.93292308,0.036987008,"C","light","PA26_C",2,1,"D"
"1500","PA27",35,"B",34.97732544,0.290565376,"C","light","PA27_C",2,1,"D"
"1501","PA30",35,"A",34.81351479,0.332293572,"C","light","PA30_C",2,1,"C"
"1502","PA33",35,"A",35.02276923,0.060704834,"C","light","PA33_C",2,1,"C"
"1503","PA34",35,"A",35.0058284,0.067822074,"C","light","PA34_C",2,1,"C"
"1504","PA36",35,"A",34.95227219,0.028186943,"C","light","PA36_C",2,1,"C"
"1505","PA21",37,"B",36.72778235,0,"C","light","PA21_C",2,1,"D"
"1506","PA22",37,"B",36.96461176,0.035196427,"C","light","PA22_C",2,1,"D"
"1507","PA26",37,"B",36.98858235,0,"C","light","PA26_C",2,1,"D"
"1508","PA27",37,"B",36.95577059,0.003971716,"C","light","PA27_C",2,1,"D"
"1509","PA30",37,"A",36.79288824,0,"C","light","PA30_C",2,1,"C"
"1510","PA33",37,"A",37.04635294,0.027865965,"C","light","PA33_C",2,1,"C"
"1511","PA34",37,"A",37.00283529,0.047831426,"C","light","PA34_C",2,1,"C"
"1512","PA36",37,"A",36.96215294,0,"C","light","PA36_C",2,1,"C"
"1513","PA19",20,"B",20.39236905,0.204870801,"C","light","PA19_C",2,2,"D"
"1514","PA20",20,"B",20.19027381,0.065936352,"C","light","PA20_C",2,2,"D"
"1515","PA23",20,"B",20.37889881,0.11250193,"C","light","PA23_C",2,2,"D"
"1516","PA25",20,"B",20.33177381,0.103123945,"C","light","PA25_C",2,2,"D"
"1517","PA29",20,"A",20.3699881,0.23553734,"C","light","PA29_C",2,2,"C"
"1518","PA31",20,"A",20.31573214,0.132528014,"C","light","PA31_C",2,2,"C"
"1519","PA32",20,"A",20.19343452,0.273692811,"C","light","PA32_C",2,2,"C"
"1520","PA35",20,"A",20.18376048,0.153895747,"C","light","PA35_C",2,2,"C"
"1521","PA19",24,"B",24.35904678,0.329199401,"C","light","PA19_C",2,2,"D"
"1522","PA20",24,"B",24.23030409,0.126252005,"C","light","PA20_C",2,2,"D"
"1523","PA23",24,"B",24.43598246,0.209054508,"C","light","PA23_C",2,2,"D"
"1524","PA25",24,"B",24.38142105,0.205359575,"C","light","PA25_C",2,2,"D"
"1525","PA29",24,"A",24.42365497,0.375349338,"C","light","PA29_C",2,2,"C"
"1526","PA31",24,"A",24.42477193,0.240561235,"C","light","PA31_C",2,2,"C"
"1527","PA32",24,"A",24.29239766,0.326295156,"C","light","PA32_C",2,2,"C"
"1528","PA35",24,"A",24.15320468,0.239730413,"C","light","PA35_C",2,2,"C"
"1529","PA19",28,"B",28.35291765,0.374248735,"C","light","PA19_C",2,2,"D"
"1530","PA20",28,"B",28.10701176,0.148861482,"C","light","PA20_C",2,2,"D"
"1531","PA23",28,"B",28.43158235,0.23269905,"C","light","PA23_C",2,2,"D"
"1532","PA25",28,"B",28.36509412,0.228404285,"C","light","PA25_C",2,2,"D"
"1533","PA29",28,"A",28.44961176,0.469064257,"C","light","PA29_C",2,2,"C"
"1534","PA31",28,"A",28.37746471,0.30042281,"C","light","PA31_C",2,2,"C"
"1535","PA32",28,"A",28.37055882,0.520339241,"C","light","PA32_C",2,2,"C"
"1536","PA35",28,"A",28.11474118,0.304147109,"C","light","PA35_C",2,2,"C"
"1537","PA19",30,"B",30.19749412,0.385471072,"C","light","PA19_C",2,2,"D"
"1538","PA20",30,"B",29.97499412,0.181887132,"C","light","PA20_C",2,2,"D"
"1539","PA23",30,"B",30.31401176,0.26170113,"C","light","PA23_C",2,2,"D"
"1540","PA25",30,"B",30.25483529,0.234573822,"C","light","PA25_C",2,2,"D"
"1541","PA29",30,"A",30.34709412,0.467049653,"C","light","PA29_C",2,2,"C"
"1542","PA31",30,"A",30.29052353,0.309521585,"C","light","PA31_C",2,2,"C"
"1543","PA32",30,"A",30.31987719,0.407469861,"C","light","PA32_C",2,2,"C"
"1544","PA35",30,"A",29.99701176,0.355519473,"C","light","PA35_C",2,2,"C"
"1545","PA19",31,"B",31.03557059,0.382752508,"C","light","PA19_C",2,2,"D"
"1546","PA20",31,"B",30.86923529,0.168429329,"C","light","PA20_C",2,2,"D"
"1547","PA23",31,"B",31.20163529,0.292963942,"C","light","PA23_C",2,2,"D"
"1548","PA25",31,"B",31.17748824,0.309829789,"C","light","PA25_C",2,2,"D"
"1549","PA29",31,"A",31.26087647,0.482975575,"C","light","PA29_C",2,2,"C"
"1550","PA31",31,"A",31.19819412,0.30372397,"C","light","PA31_C",2,2,"C"
"1551","PA32",31,"A",31.19463529,0.521112082,"C","light","PA32_C",2,2,"C"
"1552","PA35",31,"A",30.86513529,0.39259463,"C","light","PA35_C",2,2,"C"
"1553","PA19",32,"B",32.12337059,0.283934115,"C","light","PA19_C",2,2,"D"
"1554","PA20",32,"B",31.93968235,0.199455202,"C","light","PA20_C",2,2,"D"
"1555","PA23",32,"B",32.13507647,0.229882806,"C","light","PA23_C",2,2,"D"
"1556","PA25",32,"B",32.24792353,0.1679695,"C","light","PA25_C",2,2,"D"
"1557","PA29",32,"A",32.31727059,0.442793698,"C","light","PA29_C",2,2,"C"
"1558","PA31",32,"A",32.22153529,0.247300593,"C","light","PA31_C",2,2,"C"
"1559","PA32",32,"A",32.20158824,0.426366389,"C","light","PA32_C",2,2,"C"
"1560","PA35",32,"A",31.9584,0.293846412,"C","light","PA35_C",2,2,"C"
"1561","PA19",35,"B",34.8508538,0.228764915,"C","light","PA19_C",2,2,"D"
"1562","PA20",35,"B",34.56452632,0.036093189,"C","light","PA20_C",2,2,"D"
"1563","PA23",35,"B",34.8865848,0.059393714,"C","light","PA23_C",2,2,"D"
"1564","PA25",35,"B",35.07936257,0.297458042,"C","light","PA25_C",2,2,"D"
"1565","PA29",35,"A",35.14498246,0.102626353,"C","light","PA29_C",2,2,"C"
"1566","PA31",35,"A",35.0662924,0.062247319,"C","light","PA31_C",2,2,"C"
"1567","PA32",35,"A",35.02022222,0.409670124,"C","light","PA32_C",2,2,"C"
"1568","PA35",35,"A",34.68023977,0.08704453,"C","light","PA35_C",2,2,"C"
"1569","PA19",37,"B",36.66199412,0.088313984,"C","light","PA19_C",2,2,"D"
"1570","PA20",37,"B",36.48888824,0,"C","light","PA20_C",2,2,"D"
"1571","PA23",37,"B",36.67180588,0.09640823,"C","light","PA23_C",2,2,"D"
"1572","PA25",37,"B",36.98162353,0.034684916,"C","light","PA25_C",2,2,"D"
"1573","PA29",37,"A",36.834,0.06345973,"C","light","PA29_C",2,2,"C"
"1574","PA31",37,"A",37.03235882,0.079744948,"C","light","PA31_C",2,2,"C"
"1575","PA32",37,"A",36.73320468,0.298101379,"C","light","PA32_C",2,2,"C"
"1576","PA35",37,"A",36.50498246,0.240082548,"C","light","PA35_C",2,2,"C"
"1577","PA37",20,"A",20.44209302,0.103349994,"C","light","PA37_C",3,1,"B"
